file_name,corpus,model_name,model_size,prompt,vocab,mean,sd,vocab_size,total_words,alpha,beta,singleton_count,r
book2_opt-2.7b_zeroshotclosed.json,book2,opt,2.7b,zeroshot,closed,95.32,70.18,38772,5719309,205.2459,0.3379,8476,0.994935395
book2_opt-2.7b_zeroshotclosed.json,book2,opt,2.7b,zeroshot,closed,95.32,70.18,38772,5719309,217.4692,0.3342,8476,0.994789587
pubmed_gptneo-2.7b_fewshotclosed.json,pubmed,gptneo,2.7b,fewshot,closed,118.83,49.7,34454,7129812,288.1463,0.304,6126,0.996170241
pubmed_gptneo-2.7b_fewshotclosed.json,pubmed,gptneo,2.7b,fewshot,closed,118.83,49.7,34454,7129812,319.2364,0.2976,6126,0.99559372
pubmed_gptneo-2.7b_fewshotclosed.json,pubmed,gptneo,2.7b,fewshot,closed,118.83,49.7,34454,7129812,331.1031,0.2952,6126,0.996102343
pubmed_gptneo-2.7b_fewshotopen.json,pubmed,gptneo,2.7b,fewshot,open,166.34,63.82,111954,9980144,18.2492,0.541,41633,0.999959669
pubmed_gptneo-2.7b_fewshotopen.json,pubmed,gptneo,2.7b,fewshot,open,166.34,63.82,111954,9980144,20.8906,0.5326,41633,0.999958546
pubmed_gptneo-2.7b_fewshotopen.json,pubmed,gptneo,2.7b,fewshot,open,166.34,63.82,111954,9980144,19.5696,0.5366,41633,0.999926
hn_pythia-410m_fewshotclosed.json,hn,pythia,410m,fewshot,closed,117.74,54.05,30923,7064475,114.4923,0.3559,7109,0.997124551
hn_pythia-410m_fewshotclosed.json,hn,pythia,410m,fewshot,closed,117.74,54.05,30923,7064475,117.714,0.3542,7109,0.996819123
hn_pythia-410m_fewshotclosed.json,hn,pythia,410m,fewshot,closed,117.74,54.05,30923,7064475,108.8225,0.3591,7109,0.997610635
book2_pythia-160m_oneshotopen.json,book2,pythia,160m,oneshot,open,184.67,69.39,104796,11080394,1.8804,0.6732,67290,0.999785605
book2_pythia-160m_oneshotopen.json,book2,pythia,160m,oneshot,open,184.67,69.39,104796,11080394,1.5024,0.6872,67290,0.999621827
book2_pythia-160m_oneshotopen.json,book2,pythia,160m,oneshot,open,184.67,69.39,104796,11080394,1.6142,0.6826,67290,0.999481329
book2_gptneo-125m_zeroshotopen.json,book2,gptneo,125m,zeroshot,open,190.79,63.99,36575,11447201,5.4977,0.5416,20151,0.999627151
book2_gptneo-125m_zeroshotopen.json,book2,gptneo,125m,zeroshot,open,190.79,63.99,36575,11447201,5.1585,0.5452,20151,0.999475067
book2_gptneo-125m_zeroshotopen.json,book2,gptneo,125m,zeroshot,open,190.79,63.99,36575,11447201,6.1538,0.5342,20151,0.999255751
wiki_pythia-1.4b_oneshotopen.json,wiki,pythia,1.4b,oneshot,open,203.11,36.27,240664,12186752,6.4108,0.6454,129637,0.999929114
wiki_pythia-1.4b_oneshotopen.json,wiki,pythia,1.4b,oneshot,open,203.11,36.27,240664,12186752,6.635,0.6432,129637,0.999913705
wiki_pythia-1.4b_oneshotopen.json,wiki,pythia,1.4b,oneshot,open,203.11,36.27,240664,12186752,6.2271,0.6473,129637,0.99994817
book2_opt-2.7b_zeroshotopen.json,book2,opt,2.7b,zeroshot,open,128.62,91.98,68435,7717260,29.771,0.488,25366,0.999954492
book2_opt-2.7b_zeroshotopen.json,book2,opt,2.7b,zeroshot,open,128.62,91.98,68435,7717260,29.7368,0.4879,25366,0.99992702
book2_opt-2.7b_zeroshotopen.json,book2,opt,2.7b,zeroshot,open,128.62,91.98,68435,7717260,31.9433,0.4834,25366,0.999885425
book2_opt-1.3b_fewshotopen.json,book2,opt,1.3b,fewshot,open,150.26,75.85,37257,9015526,3.2332,0.584,20463,0.999916906
book2_opt-1.3b_fewshotopen.json,book2,opt,1.3b,fewshot,open,150.26,75.85,37257,9015526,3.7586,0.5747,20463,0.999836623
book2_opt-1.3b_fewshotopen.json,book2,opt,1.3b,fewshot,open,150.26,75.85,37257,9015526,3.6987,0.5755,20463,0.99987699
hn_pythia-2.8b_zeroshotclosed.json,hn,pythia,2.8b,zeroshot,closed,124.97,57.75,25497,7498012,104.1053,0.3483,6778,0.997077802
hn_pythia-2.8b_zeroshotclosed.json,hn,pythia,2.8b,zeroshot,closed,124.97,57.75,25497,7498012,98.0617,0.3521,6778,0.997632538
hn_pythia-2.8b_zeroshotclosed.json,hn,pythia,2.8b,zeroshot,closed,124.97,57.75,25497,7498012,100.2899,0.3509,6778,0.99771997
pubmed_pythia-410m_oneshotopen.json,pubmed,pythia,410m,oneshot,open,195.43,44.77,116515,11725547,6.9955,0.5967,55204,0.999644024
pubmed_pythia-410m_oneshotopen.json,pubmed,pythia,410m,oneshot,open,195.43,44.77,116515,11725547,6.807,0.5984,55204,0.999777092
pubmed_pythia-410m_oneshotopen.json,pubmed,pythia,410m,oneshot,open,195.43,44.77,116515,11725547,7.0062,0.5966,55204,0.999786165
wiki_gptneo-1.3b_zeroshotopen.json,wiki,gptneo,1.3b,zeroshot,open,185.78,55.02,213472,11146835,9.234,0.6191,119117,0.999934125
wiki_gptneo-1.3b_zeroshotopen.json,wiki,gptneo,1.3b,zeroshot,open,185.78,55.02,213472,11146835,8.5859,0.6234,119117,0.999874284
wiki_gptneo-1.3b_zeroshotopen.json,wiki,gptneo,1.3b,zeroshot,open,185.78,55.02,213472,11146835,9.4537,0.6176,119117,0.999902428
pubmed_pythia-1.4b_oneshotclosed.json,pubmed,pythia,1.4b,oneshot,closed,145.34,30.58,36130,8720223,323.7828,0.2958,7358,0.996771729
pubmed_pythia-1.4b_oneshotclosed.json,pubmed,pythia,1.4b,oneshot,closed,145.34,30.58,36130,8720223,331.1642,0.2944,7358,0.995891963
pubmed_pythia-1.4b_oneshotclosed.json,pubmed,pythia,1.4b,oneshot,closed,145.34,30.58,36130,8720223,333.3907,0.2939,7358,0.99659961
pubmed_opt-350m_oneshotclosed.json,pubmed,opt,350m,oneshot,closed,118.67,53.65,32297,7120098,173.1123,0.3322,5943,0.997606493
pubmed_opt-350m_oneshotclosed.json,pubmed,opt,350m,oneshot,closed,118.67,53.65,32297,7120098,190.3806,0.3261,5943,0.997580588
pubmed_opt-350m_oneshotclosed.json,pubmed,opt,350m,oneshot,closed,118.67,53.65,32297,7120098,181.3387,0.3291,5943,0.998054321
book2_opt-125m_fewshotclosed.json,book2,opt,125m,fewshot,closed,17.49,28.86,13659,1049686,11.1585,0.5133,5945,0.999520052
book2_opt-125m_fewshotclosed.json,book2,opt,125m,fewshot,closed,17.49,28.86,13659,1049686,10.2782,0.5194,5945,0.99921189
book2_opt-125m_fewshotclosed.json,book2,opt,125m,fewshot,closed,17.49,28.86,13659,1049686,10.7127,0.5166,5945,0.998984572
wiki_gptneo-1.3b_zeroshotclosed.json,wiki,gptneo,1.3b,zeroshot,closed,132.12,43.01,49797,7926953,362.007,0.3112,10930,0.99491896
wiki_gptneo-1.3b_zeroshotclosed.json,wiki,gptneo,1.3b,zeroshot,closed,132.12,43.01,49797,7926953,362.455,0.3111,10930,0.994359069
wiki_gptneo-1.3b_zeroshotclosed.json,wiki,gptneo,1.3b,zeroshot,closed,132.12,43.01,49797,7926953,360.5731,0.3114,10930,0.994851724
book2_pythia-2.8b_oneshotclosed.json,book2,pythia,2.8b,oneshot,closed,130.97,59,25824,7857991,53.1863,0.3905,6542,0.997901064
book2_pythia-2.8b_oneshotclosed.json,book2,pythia,2.8b,oneshot,closed,130.97,59,25824,7857991,47.0083,0.3983,6542,0.997646018
book2_pythia-2.8b_oneshotclosed.json,book2,pythia,2.8b,oneshot,closed,130.97,59,25824,7857991,45.8343,0.4001,6542,0.996688691
pubmed_pythia-2.8b_fewshotopen.json,pubmed,pythia,2.8b,fewshot,open,166.92,69.28,104389,10015096,18.6284,0.5354,33067,0.999959715
pubmed_pythia-2.8b_fewshotopen.json,pubmed,pythia,2.8b,fewshot,open,166.92,69.28,104389,10015096,19.4376,0.5327,33067,0.999943584
pubmed_pythia-2.8b_fewshotopen.json,pubmed,pythia,2.8b,fewshot,open,166.92,69.28,104389,10015096,19.8102,0.5314,33067,0.999942775
book2_gptneo-2.7b_fewshotclosed.json,book2,gptneo,2.7b,fewshot,closed,160.59,38.28,39603,9635655,204.701,0.3285,8908,0.995540273
book2_gptneo-2.7b_fewshotclosed.json,book2,gptneo,2.7b,fewshot,closed,160.59,38.28,39603,9635655,173.6622,0.3389,8908,0.996323808
book2_gptneo-2.7b_fewshotclosed.json,book2,gptneo,2.7b,fewshot,closed,160.59,38.28,39603,9635655,197.4064,0.3307,8908,0.995337419
hn_pythia-1.4b_oneshotopen.json,hn,pythia,1.4b,oneshot,open,194.72,48.13,186138,11683175,2.0777,0.7002,118654,0.999625132
hn_pythia-1.4b_oneshotopen.json,hn,pythia,1.4b,oneshot,open,194.72,48.13,186138,11683175,2.0173,0.7021,118654,0.999718627
hn_pythia-1.4b_oneshotopen.json,hn,pythia,1.4b,oneshot,open,194.72,48.13,186138,11683175,2.0896,0.7,118654,0.999742559
pubmed_gptneo-125m_zeroshotopen.json,pubmed,gptneo,125m,zeroshot,open,172.41,70.56,100306,10344790,4.3837,0.6209,63414,0.999477664
pubmed_gptneo-125m_zeroshotopen.json,pubmed,gptneo,125m,zeroshot,open,172.41,70.56,100306,10344790,4.611,0.6179,63414,0.999426525
pubmed_gptneo-125m_zeroshotopen.json,pubmed,gptneo,125m,zeroshot,open,172.41,70.56,100306,10344790,4.9696,0.6132,63414,0.999798902
pubmed_pythia-1b_fewshotclosed.json,pubmed,pythia,1b,fewshot,closed,154.4,23.64,29403,9263713,215.5698,0.3073,6793,0.997551519
pubmed_pythia-1b_fewshotclosed.json,pubmed,pythia,1b,fewshot,closed,154.4,23.64,29403,9263713,220.8451,0.3057,6793,0.997880011
pubmed_pythia-1b_fewshotclosed.json,pubmed,pythia,1b,fewshot,closed,154.4,23.64,29403,9263713,219.3479,0.3059,6793,0.998071216
pubmed_pythia-70m_oneshotopen.json,pubmed,pythia,70m,oneshot,open,191.64,41.17,179537,11498210,3.1411,0.6733,99039,0.999753325
pubmed_pythia-70m_oneshotopen.json,pubmed,pythia,70m,oneshot,open,191.64,41.17,179537,11498210,3.2353,0.6715,99039,0.999778248
pubmed_pythia-70m_oneshotopen.json,pubmed,pythia,70m,oneshot,open,191.64,41.17,179537,11498210,3.0727,0.6747,99039,0.999767565
book2_pythia-1b_oneshotopen.json,book2,pythia,1b,oneshot,open,223.16,10.5,62079,13389752,7.3903,0.5503,36220,0.99982759
book2_pythia-1b_oneshotopen.json,book2,pythia,1b,oneshot,open,223.16,10.5,62079,13389752,6.5033,0.5582,36220,0.999694369
book2_pythia-1b_oneshotopen.json,book2,pythia,1b,oneshot,open,223.16,10.5,62079,13389752,7.2748,0.5513,36220,0.999864221
wiki_opt-1.3b_fewshotclosed.json,wiki,opt,1.3b,fewshot,closed,116.65,50.99,45605,6998949,245.0091,0.3328,9771,0.994672232
wiki_opt-1.3b_fewshotclosed.json,wiki,opt,1.3b,fewshot,closed,116.65,50.99,45605,6998949,230.8528,0.3365,9771,0.995157308
wiki_opt-1.3b_fewshotclosed.json,wiki,opt,1.3b,fewshot,closed,116.65,50.99,45605,6998949,225.0215,0.3381,9771,0.995285242
pubmed_opt-1.3b_fewshotclosed.json,pubmed,opt,1.3b,fewshot,closed,116.85,45.68,32664,7010875,191.4692,0.327,6808,0.997008282
pubmed_opt-1.3b_fewshotclosed.json,pubmed,opt,1.3b,fewshot,closed,116.85,45.68,32664,7010875,190.8419,0.3271,6808,0.99780134
pubmed_opt-1.3b_fewshotclosed.json,pubmed,opt,1.3b,fewshot,closed,116.85,45.68,32664,7010875,206.7428,0.3219,6808,0.997296915
hn_opt-2.7b_zeroshotopen.json,hn,opt,2.7b,zeroshot,open,132.77,84.24,120396,7966134,3.6509,0.6542,61490,0.999644581
hn_opt-2.7b_zeroshotopen.json,hn,opt,2.7b,zeroshot,open,132.77,84.24,120396,7966134,3.6757,0.6538,61490,0.999703392
hn_opt-2.7b_zeroshotopen.json,hn,opt,2.7b,zeroshot,open,132.77,84.24,120396,7966134,3.4113,0.6585,61490,0.999591124
pubmed_opt-1.3b_oneshotopen.json,pubmed,opt,1.3b,oneshot,open,177.53,62,128871,10652061,6.3369,0.6128,57599,0.999772183
pubmed_opt-1.3b_oneshotopen.json,pubmed,opt,1.3b,oneshot,open,177.53,62,128871,10652061,7.8167,0.5998,57599,0.999929347
pubmed_opt-1.3b_oneshotopen.json,pubmed,opt,1.3b,oneshot,open,177.53,62,128871,10652061,7.2455,0.6044,57599,0.999804989
hn_opt-1.3b_fewshotopen.json,hn,opt,1.3b,fewshot,open,171.07,65.25,171265,10264273,1.8422,0.7083,107175,0.999810191
hn_opt-1.3b_fewshotopen.json,hn,opt,1.3b,fewshot,open,171.07,65.25,171265,10264273,1.8316,0.7086,107175,0.999830488
hn_opt-1.3b_fewshotopen.json,hn,opt,1.3b,fewshot,open,171.07,65.25,171265,10264273,1.9573,0.7045,107175,0.999845793
hn_gptneo-125m_fewshotopen.json,hn,gptneo,125m,fewshot,open,149.68,78.16,146427,8981044,1.0155,0.7419,88193,0.999859034
hn_gptneo-125m_fewshotopen.json,hn,gptneo,125m,fewshot,open,149.68,78.16,146427,8981044,1.1289,0.7351,88193,0.999821268
hn_gptneo-125m_fewshotopen.json,hn,gptneo,125m,fewshot,open,149.68,78.16,146427,8981044,1.0597,0.7389,88193,0.999802865
wiki_opt-350m_oneshotclosed.json,wiki,opt,350m,oneshot,closed,218.44,19.78,71032,13106301,640.167,0.2886,13453,0.991605438
wiki_opt-350m_oneshotclosed.json,wiki,opt,350m,oneshot,closed,218.44,19.78,71032,13106301,608.1284,0.2918,13453,0.992344523
wiki_opt-350m_oneshotclosed.json,wiki,opt,350m,oneshot,closed,218.44,19.78,71032,13106301,623.4662,0.2902,13453,0.992504263
hn_pythia-160m_oneshotclosed.json,hn,pythia,160m,oneshot,closed,84.83,52.88,24352,5089947,95.4611,0.3598,6752,0.997675761
hn_pythia-160m_oneshotclosed.json,hn,pythia,160m,oneshot,closed,84.83,52.88,24352,5089947,99.6676,0.3567,6752,0.998503082
hn_pythia-160m_oneshotclosed.json,hn,pythia,160m,oneshot,closed,84.83,52.88,24352,5089947,98.2153,0.3577,6752,0.998153422
wiki_opt-1.3b_oneshotopen.json,wiki,opt,1.3b,oneshot,open,168.29,75.95,189085,10097243,8.0781,0.6236,86343,0.999933096
wiki_opt-1.3b_oneshotopen.json,wiki,opt,1.3b,oneshot,open,168.29,75.95,189085,10097243,7.9301,0.6248,86343,0.999965247
wiki_opt-1.3b_oneshotopen.json,wiki,opt,1.3b,oneshot,open,168.29,75.95,189085,10097243,7.4744,0.6285,86343,0.999944765
hn_gptneo-2.7b_zeroshotopen.json,hn,gptneo,2.7b,zeroshot,open,177,62.38,157591,10620099,2.7355,0.6771,99677,0.999679367
hn_gptneo-2.7b_zeroshotopen.json,hn,gptneo,2.7b,zeroshot,open,177,62.38,157591,10620099,2.5666,0.681,99677,0.999628332
hn_gptneo-2.7b_zeroshotopen.json,hn,gptneo,2.7b,zeroshot,open,177,62.38,157591,10620099,2.612,0.6798,99677,0.999315756
book2_opt-350m_fewshotclosed.json,book2,opt,350m,fewshot,closed,40.88,47.04,20897,2452581,26.3376,0.4544,7207,0.998505526
book2_opt-350m_fewshotclosed.json,book2,opt,350m,fewshot,closed,40.88,47.04,20897,2452581,24.0315,0.4608,7207,0.998488198
book2_opt-350m_fewshotclosed.json,book2,opt,350m,fewshot,closed,40.88,47.04,20897,2452581,31.0933,0.4431,7207,0.998597919
pubmed_opt-125m_oneshotclosed.json,pubmed,opt,125m,oneshot,closed,129.57,46.68,32614,7774154,155.8629,0.3377,6088,0.997128016
pubmed_opt-125m_oneshotclosed.json,pubmed,opt,125m,oneshot,closed,129.57,46.68,32614,7774154,165.5713,0.3337,6088,0.997482368
pubmed_opt-125m_oneshotclosed.json,pubmed,opt,125m,oneshot,closed,129.57,46.68,32614,7774154,164.5056,0.3342,6088,0.997359369
book2_opt-1.3b_zeroshotclosed.json,book2,opt,1.3b,zeroshot,closed,93.24,67.29,37384,5594349,190.1573,0.3411,8174,0.995544363
book2_opt-1.3b_zeroshotclosed.json,book2,opt,1.3b,zeroshot,closed,93.24,67.29,37384,5594349,190.1941,0.3411,8174,0.995671325
book2_opt-1.3b_zeroshotclosed.json,book2,opt,1.3b,zeroshot,closed,93.24,67.29,37384,5594349,192.1344,0.3404,8174,0.995333665
hn_pythia-1.4b_oneshotclosed.json,hn,pythia,1.4b,oneshot,closed,141.5,41.79,35470,8490020,204.4677,0.324,8044,0.997040781
hn_pythia-1.4b_oneshotclosed.json,hn,pythia,1.4b,oneshot,closed,141.5,41.79,35470,8490020,191.4469,0.3283,8044,0.99646221
hn_pythia-1.4b_oneshotclosed.json,hn,pythia,1.4b,oneshot,closed,141.5,41.79,35470,8490020,179.3544,0.3324,8044,0.997291218
book2_opt-1.3b_oneshotclosed.json,book2,opt,1.3b,oneshot,closed,94.51,57.84,27345,5670776,43.8234,0.4148,7400,0.997553798
book2_opt-1.3b_oneshotclosed.json,book2,opt,1.3b,oneshot,closed,94.51,57.84,27345,5670776,47.1642,0.4102,7400,0.997714916
book2_opt-1.3b_oneshotclosed.json,book2,opt,1.3b,oneshot,closed,94.51,57.84,27345,5670776,52.9328,0.4026,7400,0.997535404
pubmed_pythia-160m_oneshotclosed.json,pubmed,pythia,160m,oneshot,closed,109.91,49.03,28686,6594745,256.569,0.3014,6502,0.996883722
pubmed_pythia-160m_oneshotclosed.json,pubmed,pythia,160m,oneshot,closed,109.91,49.03,28686,6594745,246.8546,0.3036,6502,0.997072327
pubmed_pythia-160m_oneshotclosed.json,pubmed,pythia,160m,oneshot,closed,109.91,49.03,28686,6594745,245.8426,0.3039,6502,0.997315525
book2_pythia-2.8b_fewshotopen.json,book2,pythia,2.8b,fewshot,open,206.41,48.12,70481,12384615,15.2591,0.5168,23193,0.999885019
book2_pythia-2.8b_fewshotopen.json,book2,pythia,2.8b,fewshot,open,206.41,48.12,70481,12384615,12.9923,0.5265,23193,0.99995017
book2_pythia-2.8b_fewshotopen.json,book2,pythia,2.8b,fewshot,open,206.41,48.12,70481,12384615,14.3261,0.5206,23193,0.999921953
wiki_opt-125m_oneshotclosed.json,wiki,opt,125m,oneshot,closed,130.69,52.01,42598,7841290,172.8179,0.3479,8590,0.997057796
wiki_opt-125m_oneshotclosed.json,wiki,opt,125m,oneshot,closed,130.69,52.01,42598,7841290,170.8686,0.3486,8590,0.996778442
wiki_opt-125m_oneshotclosed.json,wiki,opt,125m,oneshot,closed,130.69,52.01,42598,7841290,174.2691,0.3474,8590,0.996928808
wiki_humanopen.json,wiki,human,none,none,open,178.76,63.11,340976,10725477,11.6852,0.6352,182500,0.999989275
wiki_humanopen.json,wiki,human,none,none,open,178.76,63.11,340976,10725477,11.295,0.6372,182500,0.999987809
wiki_humanopen.json,wiki,human,none,none,open,178.76,63.11,340976,10725477,11.2051,0.6378,182500,0.999972086
hn_pythia-1b_oneshotclosed.json,hn,pythia,1b,oneshot,closed,163.14,19.9,25291,9788592,103.8787,0.3421,7499,0.998393918
hn_pythia-1b_oneshotclosed.json,hn,pythia,1b,oneshot,closed,163.14,19.9,25291,9788592,104.0782,0.342,7499,0.997926456
hn_pythia-1b_oneshotclosed.json,hn,pythia,1b,oneshot,closed,163.14,19.9,25291,9788592,110.8894,0.338,7499,0.997812607
hn_gptneo-2.7b_fewshotopen.json,hn,gptneo,2.7b,fewshot,open,165.77,72.39,161155,9945950,1.8878,0.7043,89508,0.999771757
hn_gptneo-2.7b_fewshotopen.json,hn,gptneo,2.7b,fewshot,open,165.77,72.39,161155,9945950,1.6393,0.7131,89508,0.999817937
hn_gptneo-2.7b_fewshotopen.json,hn,gptneo,2.7b,fewshot,open,165.77,72.39,161155,9945950,1.7721,0.7081,89508,0.999695976
wiki_pythia-70m_zeroshotopen.json,wiki,pythia,70m,zeroshot,open,168.1,52.41,274965,10085804,1.9206,0.7361,173217,0.999905764
wiki_pythia-70m_zeroshotopen.json,wiki,pythia,70m,zeroshot,open,168.1,52.41,274965,10085804,1.9674,0.7345,173217,0.999925395
wiki_pythia-70m_zeroshotopen.json,wiki,pythia,70m,zeroshot,open,168.1,52.41,274965,10085804,1.9261,0.7358,173217,0.999909369
wiki_pythia-1b_zeroshotopen.json,wiki,pythia,1b,zeroshot,open,220.05,13.33,109843,13202754,3.8356,0.6255,72458,0.999722548
wiki_pythia-1b_zeroshotopen.json,wiki,pythia,1b,zeroshot,open,220.05,13.33,109843,13202754,3.4795,0.6315,72458,0.999748446
wiki_pythia-1b_zeroshotopen.json,wiki,pythia,1b,zeroshot,open,220.05,13.33,109843,13202754,3.5693,0.6299,72458,0.999594431
pubmed_gptneo-125m_zeroshotclosed.json,pubmed,gptneo,125m,zeroshot,closed,124.76,55.53,23792,7485662,221.9221,0.296,5921,0.997495538
pubmed_gptneo-125m_zeroshotclosed.json,pubmed,gptneo,125m,zeroshot,closed,124.76,55.53,23792,7485662,215.658,0.2977,5921,0.997972048
pubmed_gptneo-125m_zeroshotclosed.json,pubmed,gptneo,125m,zeroshot,closed,124.76,55.53,23792,7485662,213.5923,0.2985,5921,0.997033998
book2_pythia-410m_oneshotopen.json,book2,pythia,410m,oneshot,open,203.52,44.74,52251,12211330,7.5623,0.5417,22879,0.999825001
book2_pythia-410m_oneshotopen.json,book2,pythia,410m,oneshot,open,203.52,44.74,52251,12211330,7.4564,0.5425,22879,0.999965819
book2_pythia-410m_oneshotopen.json,book2,pythia,410m,oneshot,open,203.52,44.74,52251,12211330,8.8515,0.5319,22879,0.999857875
wiki_gptneo-125m_zeroshotclosed.json,wiki,gptneo,125m,zeroshot,closed,133.24,58.12,29195,7994498,161.1665,0.3279,7898,0.997187708
wiki_gptneo-125m_zeroshotclosed.json,wiki,gptneo,125m,zeroshot,closed,133.24,58.12,29195,7994498,141.4338,0.3363,7898,0.997313638
wiki_gptneo-125m_zeroshotclosed.json,wiki,gptneo,125m,zeroshot,closed,133.24,58.12,29195,7994498,149.7959,0.3327,7898,0.997102843
wiki_pythia-1b_fewshotopen.json,wiki,pythia,1b,fewshot,open,215.62,21.22,157627,12937192,5.9071,0.622,84960,0.999905447
wiki_pythia-1b_fewshotopen.json,wiki,pythia,1b,fewshot,open,215.62,21.22,157627,12937192,5.6906,0.6245,84960,0.999910454
wiki_pythia-1b_fewshotopen.json,wiki,pythia,1b,fewshot,open,215.62,21.22,157627,12937192,5.6008,0.6254,84960,0.999906616
book2_pythia-160m_oneshotclosed.json,book2,pythia,160m,oneshot,closed,134.95,55.16,25525,8097210,106.9206,0.3449,7032,0.997367931
book2_pythia-160m_oneshotclosed.json,book2,pythia,160m,oneshot,closed,134.95,55.16,25525,8097210,99.1693,0.3499,7032,0.997716286
book2_pythia-160m_oneshotclosed.json,book2,pythia,160m,oneshot,closed,134.95,55.16,25525,8097210,100.3604,0.3489,7032,0.998076061
wiki_pythia-70m_oneshotopen.json,wiki,pythia,70m,oneshot,open,187.31,45.24,234177,11238820,2.2209,0.7122,136073,0.999876481
wiki_pythia-70m_oneshotopen.json,wiki,pythia,70m,oneshot,open,187.31,45.24,234177,11238820,2.1793,0.7133,136073,0.999825315
wiki_pythia-70m_oneshotopen.json,wiki,pythia,70m,oneshot,open,187.31,45.24,234177,11238820,2.2233,0.7121,136073,0.999860935
wiki_pythia-70m_fewshotclosed.json,wiki,pythia,70m,fewshot,closed,141.01,32.55,37692,8460488,229.7821,0.3205,8014,0.996555557
wiki_pythia-70m_fewshotclosed.json,wiki,pythia,70m,fewshot,closed,141.01,32.55,37692,8460488,220.2735,0.3233,8014,0.996103092
wiki_pythia-70m_fewshotclosed.json,wiki,pythia,70m,fewshot,closed,141.01,32.55,37692,8460488,217.4546,0.3242,8014,0.996837119
wiki_pythia-1b_fewshotclosed.json,wiki,pythia,1b,fewshot,closed,162.07,23.96,42868,9724187,186.8336,0.3387,9953,0.99648416
wiki_pythia-1b_fewshotclosed.json,wiki,pythia,1b,fewshot,closed,162.07,23.96,42868,9724187,185.5674,0.3391,9953,0.996609249
wiki_pythia-1b_fewshotclosed.json,wiki,pythia,1b,fewshot,closed,162.07,23.96,42868,9724187,170.0735,0.3446,9953,0.996913214
pubmed_gptneo-1.3b_oneshotclosed.json,pubmed,gptneo,1.3b,oneshot,closed,117.15,51.8,34722,7029187,346.2846,0.2932,7147,0.996066503
pubmed_gptneo-1.3b_oneshotclosed.json,pubmed,gptneo,1.3b,oneshot,closed,117.15,51.8,34722,7029187,355.8651,0.2913,7147,0.996485613
pubmed_gptneo-1.3b_oneshotclosed.json,pubmed,gptneo,1.3b,oneshot,closed,117.15,51.8,34722,7029187,371.2189,0.2886,7147,0.996263151
hn_opt-2.7b_oneshotopen.json,hn,opt,2.7b,oneshot,open,149.16,80.62,158102,8949719,2.4861,0.6906,91237,0.999831027
hn_opt-2.7b_oneshotopen.json,hn,opt,2.7b,oneshot,open,149.16,80.62,158102,8949719,2.3348,0.6945,91237,0.999757936
hn_opt-2.7b_oneshotopen.json,hn,opt,2.7b,oneshot,open,149.16,80.62,158102,8949719,2.1615,0.6992,91237,0.99966547
pubmed_opt-2.7b_fewshotopen.json,pubmed,opt,2.7b,fewshot,open,169.86,67.23,114363,10191381,13.1276,0.5617,47205,0.999736122
pubmed_opt-2.7b_fewshotopen.json,pubmed,opt,2.7b,fewshot,open,169.86,67.23,114363,10191381,14.5864,0.5552,47205,0.999831401
pubmed_opt-2.7b_fewshotopen.json,pubmed,opt,2.7b,fewshot,open,169.86,67.23,114363,10191381,13.2607,0.5611,47205,0.999651348
hn_pythia-70m_fewshotopen.json,hn,pythia,70m,fewshot,open,197.79,44.02,185562,11867182,1.0994,0.7386,112732,0.999820192
hn_pythia-70m_fewshotopen.json,hn,pythia,70m,fewshot,open,197.79,44.02,185562,11867182,1.1338,0.7369,112732,0.999867973
hn_pythia-70m_fewshotopen.json,hn,pythia,70m,fewshot,open,197.79,44.02,185562,11867182,1.0942,0.7389,112732,0.999843423
wiki_gptneo-125m_oneshotclosed.json,wiki,gptneo,125m,oneshot,closed,102.46,65.04,33515,6147888,181.3365,0.3347,8436,0.997697649
wiki_gptneo-125m_oneshotclosed.json,wiki,gptneo,125m,oneshot,closed,102.46,65.04,33515,6147888,180.9767,0.3349,8436,0.997159413
wiki_gptneo-125m_oneshotclosed.json,wiki,gptneo,125m,oneshot,closed,102.46,65.04,33515,6147888,182.9892,0.3342,8436,0.997711616
pubmed_pythia-70m_oneshotclosed.json,pubmed,pythia,70m,oneshot,closed,132.29,35.28,29009,7937421,215.241,0.3093,6010,0.997810627
pubmed_pythia-70m_oneshotclosed.json,pubmed,pythia,70m,oneshot,closed,132.29,35.28,29009,7937421,212.149,0.3104,6010,0.99756511
pubmed_pythia-70m_oneshotclosed.json,pubmed,pythia,70m,oneshot,closed,132.29,35.28,29009,7937421,228.3005,0.3056,6010,0.997226143
hn_opt-2.7b_zeroshotclosed.json,hn,opt,2.7b,zeroshot,closed,97.3,65.39,31641,5838201,169.0325,0.3369,6909,0.996792104
hn_opt-2.7b_zeroshotclosed.json,hn,opt,2.7b,zeroshot,closed,97.3,65.39,31641,5838201,173.499,0.3351,6909,0.996595714
hn_opt-2.7b_zeroshotclosed.json,hn,opt,2.7b,zeroshot,closed,97.3,65.39,31641,5838201,171.3522,0.336,6909,0.996550996
wiki_opt-125m_fewshotopen.json,wiki,opt,125m,fewshot,open,194.17,54.63,127134,11650131,3.764,0.6406,58580,0.999951327
wiki_opt-125m_fewshotopen.json,wiki,opt,125m,fewshot,open,194.17,54.63,127134,11650131,3.3407,0.648,58580,0.999931727
